zpid,garageSpaces,parkingSpaces,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures
29414990,1,1,0,0,3,0,0,0,0,0
29412490,2,2,0,5,2,0,0,0,0,0
94642844,0,0,0,6,2,0,0,0,1,0
29413488,0,0,0,1,0,0,0,0,0,0
29415339,0,0,0,3,1,0,0,0,0,0
29415337,0,0,0,0,1,0,1,0,0,0
29417336,0,0,0,6,1,0,0,0,0,0
125804485,0,0,0,7,2,1,0,0,0,0
29415332,0,0,0,4,1,0,0,0,0,0
29413332,0,0,0,3,0,0,0,0,0,0
29411832,4,4,0,4,2,3,3,0,0,0
29413331,2,2,0,5,2,0,0,0,0,0
29411830,3,3,0,4,3,1,1,0,0,0
94642829,0,0,0,3,1,0,0,0,0,0
29411828,0,0,0,3,2,0,0,0,0,1
29419327,2,2,0,3,3,0,0,0,0,0
29413325,0,0,0,2,0,1,0,0,0,0
29413324,1,1,0,3,2,0,0,0,0,0
29419323,1,1,0,1,2,0,0,0,0,0
29411819,1,1,0,3,2,0,0,0,0,0
29411814,2,2,0,2,2,4,0,0,0,0
29417313,1,1,0,4,2,0,1,0,2,0
2077925812,1,1,2,4,2,0,0,0,0,0
29415310,0,0,0,6,1,0,0,0,0,0
29417307,0,0,0,7,2,2,1,0,0,0
29419303,0,0,0,0,0,0,0,0,0,0
29413301,1,1,0,4,3,2,0,0,0,1
29411799,1,1,0,2,2,0,0,0,0,0
124842294,2,2,0,7,4,2,0,0,1,0
29411793,0,0,0,2,1,0,0,0,0,0
29419277,1,1,0,3,2,0,0,0,0,0
29420775,0,0,0,2,1,0,0,0,0,0
29420769,1,1,0,5,2,0,0,0,0,0
111969256,1,1,0,4,3,0,0,0,0,0
29415254,0,0,0,4,3,3,0,0,0,0
29413409,3,3,0,8,4,0,1,0,0,0
29420745,1,1,0,8,3,2,0,0,0,0
29409244,1,1,0,2,3,0,0,0,0,0
29415342,0,0,0,0,2,0,0,0,0,0
29417243,0,0,0,7,1,0,0,0,0,0
145658742,1,1,0,3,3,0,1,0,1,0
29420742,0,0,0,4,2,0,0,0,0,0
145658739,0,0,0,2,1,1,2,0,0,0
124838225,2,2,0,8,2,0,0,0,0,0
119628719,2,2,0,4,3,1,1,0,0,0
29413714,2,2,0,8,1,2,0,0,0,0
29417211,1,1,0,4,2,0,0,0,0,0
29418210,2,2,0,8,3,4,3,0,0,0
29420706,2,2,0,7,2,0,2,0,0,0
29420703,0,0,0,2,0,2,0,0,0,0
29418203,3,3,0,4,3,0,0,0,0,0
29418194,0,0,0,2,1,0,0,0,0,0
29413693,0,0,0,3,0,0,1,0,0,0
29412688,1,1,0,6,2,0,0,0,0,0
125904686,2,2,0,7,2,1,0,0,1,0
29413686,0,0,0,1,0,0,0,0,0,0
29419183,1,1,0,2,2,0,0,0,0,0
241935674,2,2,0,2,2,3,2,0,0,0
29413668,0,0,0,0,0,0,0,0,0,0
29415166,3,3,0,3,2,3,1,0,0,0
29416665,0,0,0,5,1,1,0,0,1,0
29415164,0,0,0,2,1,0,0,0,0,0
29420658,2,2,0,2,3,1,0,0,0,0
29416658,4,4,0,3,1,1,0,0,0,0
29413658,0,0,0,0,1,0,0,0,0,0
251032156,1,1,0,3,2,0,0,0,1,0
29416655,0,0,0,3,1,0,0,0,0,0
125915654,0,0,0,2,1,0,0,0,0,0
29420653,2,2,0,5,2,3,1,0,0,0
29419152,2,2,0,4,3,2,2,0,0,0
125890150,2,2,0,3,2,1,0,0,0,0
29420650,2,2,0,6,2,0,0,0,0,0
29417147,2,2,0,4,3,0,0,0,0,0
29417146,2,2,0,4,3,0,0,0,0,0
29415143,2,2,0,1,3,0,0,0,0,0
29412643,2,2,0,4,1,0,0,0,0,0
241935636,2,2,0,6,2,0,2,0,0,0
29415135,4,4,0,1,3,1,1,0,0,0
29419134,2,2,0,3,3,0,0,0,0,0
29412634,4,4,0,3,2,0,0,0,0,0
29420633,1,1,0,1,2,1,0,0,0,0
29416632,2,2,1,7,2,1,1,0,0,0
29415131,0,0,0,6,2,0,0,0,0,0
29412629,0,0,0,4,1,0,1,0,0,0
64692625,0,0,0,3,1,0,0,0,0,0
29420618,1,1,0,8,2,0,0,0,1,0
29420617,0,0,0,3,0,0,0,0,0,0
29416616,0,0,0,4,0,0,0,0,0,0
241931115,1,1,0,6,3,1,3,0,0,0
29409232,2,2,0,5,2,0,0,0,0,0
29419115,0,0,0,3,1,0,0,0,0,0
124837612,1,1,0,2,3,1,1,0,0,0
29416612,0,0,0,0,1,0,0,0,0,0
29415110,0,0,0,3,1,0,0,0,0,0
29412609,0,0,0,0,0,0,0,0,0,0
29416606,2,2,0,3,3,0,0,0,0,0
119616100,2,2,0,6,2,1,2,0,1,0
29416593,0,0,0,1,1,1,2,0,1,0
2094101591,0,0,0,3,1,0,0,0,0,0
29412591,2,2,0,8,2,1,0,0,0,0
29413588,0,0,0,2,1,0,0,0,0,0
2079419087,1,1,0,4,1,2,1,0,1,0
29416584,3,3,0,4,2,0,0,0,0,0
29417583,1,1,0,2,2,0,0,0,0,0
29413579,0,0,0,0,2,0,0,0,0,0
29416578,0,0,0,3,1,2,1,0,0,0
29416577,0,0,0,4,1,3,1,0,1,0
29415077,1,1,0,4,3,4,3,0,0,0
29412482,0,0,0,1,0,0,0,0,0,0
29418945,1,1,0,0,2,0,0,0,0,0
29419406,0,0,0,0,0,0,0,0,0,0
29416569,2,2,0,7,3,0,0,0,0,0
29419065,1,1,0,5,2,3,1,0,0,0
29419061,0,0,0,0,2,0,0,0,0,0
124840559,0,0,0,4,1,0,0,0,0,0
29413555,0,0,0,5,2,0,0,0,0,0
29416552,4,4,1,0,1,2,0,0,0,0
29419550,0,0,0,4,1,2,1,0,0,0
29416657,2,2,0,2,2,0,0,0,0,0
29419048,0,0,0,4,1,0,0,0,0,0
29417545,0,0,0,5,2,0,0,0,0,0
29417541,2,2,0,6,3,0,0,0,0,0
29417539,1,1,0,7,2,0,0,0,0,0
29413537,0,0,0,6,1,0,1,0,0,0
125916951,1,1,0,4,2,3,3,0,1,0
29417536,2,2,0,4,3,1,1,0,0,0
29412536,0,0,0,0,1,0,0,0,0,0
125792535,2,2,0,3,3,2,0,0,0,0
29416535,1,1,0,2,2,0,0,0,0,0
29412535,6,6,0,4,4,0,1,0,0,0
119626532,0,0,0,3,2,0,0,0,0,0
29415119,2,2,0,3,2,2,3,0,1,0
29412529,0,0,0,1,1,0,0,0,0,0
29413528,2,2,0,7,3,0,0,0,0,0
241931973,2,2,0,4,4,0,0,0,0,0
125916026,0,0,0,4,1,0,0,0,0,0
29415026,0,0,0,4,1,2,1,0,0,0
29413525,0,0,0,3,1,0,0,0,0,0
124843524,2,2,0,6,4,1,1,0,0,0
29413523,1,1,0,7,3,1,1,0,0,0
29415016,3,3,0,7,4,0,1,0,1,0
29417514,2,2,0,3,3,0,0,0,0,0
29412523,2,2,0,0,3,0,0,0,0,0
29416512,2,2,0,4,2,0,0,0,0,0
29413510,3,3,0,3,3,0,0,0,0,0
29417507,1,1,0,3,2,0,0,0,0,0
145654471,2,2,1,2,3,1,0,0,0,0
29413506,1,1,0,2,2,0,0,0,0,0
29417505,1,1,0,3,2,1,1,0,0,0
29414505,0,0,0,1,0,0,1,0,0,0
29415325,0,0,0,2,1,1,1,0,0,0
29415002,2,2,0,3,3,0,0,0,0,0
29419470,1,1,0,4,2,0,0,0,0,0
29512178,2,2,0,5,3,3,1,0,0,0
29510071,2,2,0,4,2,0,2,0,0,0
70332641,0,0,0,4,1,1,2,0,0,0
70332640,0,0,0,2,1,0,0,0,0,0
89548865,2,2,0,4,2,2,2,0,1,0
29510134,4,4,0,7,3,0,0,0,1,0
70332625,0,0,0,2,1,0,0,0,0,0
29511357,0,0,0,6,0,3,0,0,0,0
29509857,0,0,0,3,1,0,0,0,0,0
119627493,0,0,0,5,1,0,0,0,0,0
29509856,0,0,0,7,1,3,1,0,1,0
60138993,2,2,0,3,2,0,0,0,0,0
64484620,2,2,0,4,2,2,2,0,1,0
29509853,0,0,0,2,1,0,0,0,0,0
29514488,2,2,0,6,2,0,0,0,0,0
29510117,2,2,0,5,2,2,1,0,0,0
58317423,0,0,0,1,1,0,0,0,0,0
29509840,0,0,0,4,1,1,1,0,1,0
29510110,0,0,0,0,1,0,0,0,0,0
70335421,2,2,0,7,2,0,0,0,0,0
114405838,2,2,0,1,2,0,1,0,0,0
64452104,0,0,0,4,1,0,1,0,0,0
89545831,0,0,0,7,1,0,0,0,0,0
70335417,0,0,0,1,1,0,0,0,0,0
64861086,2,2,0,5,2,2,1,0,0,0
110538825,0,0,0,4,1,0,0,0,0,0
60135574,0,0,0,2,1,0,0,0,0,0
29509823,0,0,0,4,1,0,0,0,0,0
58317413,2,2,0,4,2,2,1,0,0,0
89551321,0,0,0,0,1,0,0,0,0,0
64747407,0,0,0,5,1,0,0,0,0,0
60135570,2,2,0,3,2,0,0,0,0,0
2129758320,0,0,0,0,0,0,0,0,0,0
83821403,2,2,0,7,2,3,2,0,0,0
29509819,0,0,0,3,1,0,0,0,0,0
29510064,0,0,0,3,1,0,0,0,0,1
89545902,0,0,0,4,1,0,0,0,0,0
29506788,0,0,0,1,1,0,0,0,0,0
70332563,0,0,0,3,1,0,1,0,0,0
58317402,2,2,0,5,2,1,0,0,0,0
70332558,1,1,0,4,2,1,1,0,0,0
70335400,2,2,0,2,2,0,0,0,0,0
120897265,2,2,0,4,2,0,0,0,0,0
70332555,2,2,0,2,2,2,2,0,0,0
62608399,2,2,0,5,2,2,3,0,1,0
89545765,2,2,0,4,2,0,0,0,0,0
89545898,0,0,0,0,1,0,0,0,0,0
89552260,2,2,0,5,2,1,1,0,1,0
29510047,1,1,0,1,2,0,0,0,0,0
83126490,0,0,0,5,1,3,1,0,0,0
58317386,0,0,0,2,1,0,0,0,0,0
89549754,4,4,0,0,2,0,0,0,0,0
70332543,0,0,0,4,1,2,2,0,1,0
70335380,0,0,0,4,1,0,0,0,0,0
70332540,0,0,0,4,1,2,1,0,0,0
89549933,2,2,0,4,2,2,1,0,1,0
62608377,2,2,0,2,2,1,0,0,0,0
29506742,0,0,0,1,1,0,0,0,0,0
29510039,1,1,3,3,2,0,0,0,0,1
62608376,2,2,0,5,2,2,0,0,0,0
110538874,0,0,0,4,1,0,0,0,0,0
29514345,2,2,0,3,2,0,0,0,0,0
89549217,0,0,0,4,1,0,0,0,0,0
29510036,3,3,0,2,3,1,1,0,0,0
58317374,0,0,0,1,1,1,0,0,1,0
89546217,0,0,0,5,1,1,1,0,0,0
29510032,0,0,0,0,1,0,0,0,0,0
89549711,2,2,0,3,2,2,0,0,1,0
62608372,0,0,0,4,1,2,2,0,1,0
64543077,0,0,0,3,1,0,3,0,0,0
89550710,0,0,0,4,1,0,0,0,0,0
70332524,2,2,0,4,2,0,0,0,0,0
119616859,2,2,0,2,2,1,0,0,1,0
110538838,2,2,0,5,2,0,0,0,0,0
29509706,0,0,0,4,1,2,2,0,1,0
70335354,2,2,0,3,2,0,0,0,0,0
70335352,0,0,0,3,1,0,0,0,0,0
94643202,2,2,0,7,2,1,4,0,0,0
29509701,0,0,0,4,1,1,1,0,0,0
70332520,2,2,0,4,2,0,0,0,0,0
2078945325,2,2,0,4,1,1,2,0,0,0
64642019,2,2,0,3,2,0,0,0,0,0
119619848,2,2,0,3,2,1,1,0,0,0
80093848,0,0,0,5,1,0,0,0,0,0
70332518,0,0,0,3,1,1,2,0,0,0
94643192,2,2,0,5,2,2,2,0,0,0
89549813,0,0,0,4,2,0,1,0,1,0
62576847,0,0,0,4,1,0,0,0,0,0
64639018,3,3,0,7,2,2,3,0,0,0
58317308,0,0,0,5,1,0,0,0,0,0
89550188,0,0,0,4,1,0,0,0,0,0
70332517,2,2,0,4,2,2,2,0,1,0
29514304,0,0,0,3,1,0,0,0,0,0
29510017,2,2,0,7,2,1,2,0,1,0
29514302,0,0,0,1,1,0,0,0,1,0
70332515,7,7,0,4,2,1,0,0,0,0
70335331,0,0,0,4,1,0,0,0,0,0
29509682,0,0,0,2,1,0,0,0,0,0
70335330,2,2,0,4,2,2,2,0,1,0
58317294,0,0,0,5,1,0,0,0,0,0
58317330,0,0,0,0,1,0,0,0,0,0
119628329,0,0,0,5,1,1,2,0,1,0
29514273,0,0,0,3,1,0,0,0,0,0
70335763,0,0,0,1,1,0,0,0,0,0
29513324,0,0,0,4,1,0,0,0,0,0
29514259,0,0,0,4,1,0,0,0,0,0
29509672,0,0,0,3,1,0,0,0,0,0
29514258,2,2,0,8,2,1,0,0,0,0
70346322,0,0,0,3,1,0,0,0,0,0
29509663,0,0,0,3,1,3,1,0,0,0
29513256,0,0,0,5,1,0,0,0,0,0
29513322,2,2,2,4,2,1,2,0,0,0
94643162,0,0,0,4,1,0,0,0,0,0
29513249,2,2,0,5,2,1,1,0,0,0
70346316,2,2,0,4,2,0,0,0,0,0
29513309,0,0,0,6,1,0,0,0,0,0
119627157,2,2,0,5,2,0,0,0,0,0
89548742,0,0,0,2,1,0,0,0,0,0
70346307,2,2,0,5,2,2,0,0,0,0
94643155,0,0,0,3,1,0,0,0,0,0
110538854,0,0,0,7,1,0,0,0,0,0
94643152,4,4,0,7,2,2,2,0,0,0
64436804,0,0,0,0,1,0,0,0,0,0
29509648,1,1,0,4,3,0,0,0,0,0
58317222,1,1,0,3,2,1,2,0,0,0
119617644,2,2,0,4,2,2,2,0,1,0
29513304,0,0,0,7,1,0,0,0,0,0
58317217,0,0,0,3,1,0,0,0,0,0
89548303,0,0,0,2,1,0,1,0,0,0
80091295,2,2,0,4,2,0,0,0,0,0
58317213,1,1,0,2,2,0,0,0,0,0
29514292,0,0,0,2,1,2,2,0,0,0
111373199,0,0,0,7,1,1,2,0,0,0
58317198,1,1,0,1,2,0,0,0,0,0
89550697,0,0,0,4,1,0,0,0,0,0
79981115,4,4,0,0,2,0,0,0,0,0
29513290,0,0,0,4,1,1,1,0,1,0
58316612,2,2,0,8,2,0,1,0,0,0
70346285,2,2,0,4,2,2,1,0,0,0
89549485,2,2,0,3,2,1,1,0,1,0
89546598,0,0,0,1,1,0,0,0,0,0
2098719189,0,0,0,5,1,0,0,0,0,0
119621596,2,2,0,1,2,1,0,0,0,0
29514186,2,2,0,7,2,3,1,0,0,0
29509594,2,2,0,4,2,1,0,0,0,0
70335280,2,2,0,4,2,3,0,0,0,0
58317184,0,0,0,5,1,0,0,0,0,0
29509588,2,2,0,4,2,0,0,0,0,0
70346279,2,2,0,4,2,0,1,0,0,0
58317181,3,3,0,6,4,1,1,0,2,0
83815578,10,10,0,1,4,1,1,0,0,0
29514277,2,2,0,0,2,0,0,0,0,0
2108953678,2,2,0,5,2,2,1,0,1,0
70332776,0,0,0,4,1,0,0,0,0,0
119628565,0,0,0,4,1,0,1,0,1,0
29514276,2,2,0,4,2,1,0,0,0,0
89546555,2,2,0,3,2,0,0,0,0,0
58317176,2,2,0,2,3,0,0,0,0,0
89546050,2,2,0,4,2,0,0,0,0,0
249911674,0,0,0,1,1,0,0,0,0,0
64894268,0,0,0,4,1,0,0,0,0,0
89548173,0,0,0,4,1,0,0,0,0,0
70332765,1,1,0,9,2,0,0,0,0,0
58317166,0,0,0,3,1,0,0,0,0,0
70332764,2,2,0,2,2,0,0,0,0,0
29513264,0,0,0,3,1,0,0,0,0,0
111372039,0,0,0,0,1,0,0,0,0,0
58317155,1,1,0,4,2,1,3,0,0,0
70332758,2,2,0,4,2,0,0,0,0,0
58317252,0,0,0,2,1,0,0,0,0,0
29514155,2,2,0,3,2,2,1,0,0,0
29509982,0,0,0,1,1,0,0,0,0,0
70332751,0,0,0,4,1,2,0,0,0,0
29514148,0,0,0,8,2,0,0,0,0,0
29513247,2,2,0,4,3,0,0,0,0,0
58317145,1,1,0,5,2,0,0,0,0,0
29509519,2,2,0,7,2,0,0,0,0,0
29514134,0,0,0,4,1,0,0,0,0,0
29513246,0,0,0,3,1,2,3,0,1,0
58317133,0,0,0,6,1,2,1,0,1,0
29513245,0,0,0,4,1,2,3,0,1,0
29513130,0,0,0,2,1,0,0,0,0,0
70332742,4,4,0,4,2,4,0,0,0,0
29509981,4,4,0,3,2,1,1,0,0,0
29512130,0,0,0,0,1,0,0,0,0,0
29514241,0,0,0,4,1,1,0,0,0,0
29513241,4,4,0,3,2,0,0,0,0,0
29512127,0,0,0,3,1,0,0,0,0,0
58317117,0,0,0,1,1,0,0,0,0,0
29494172,2,2,0,3,2,1,0,0,0,0
58187235,0,0,0,3,1,0,0,0,0,0
80100607,0,0,0,1,1,0,0,0,0,0
64458733,0,0,0,0,1,0,0,0,0,0
63838808,2,2,0,4,2,1,0,0,0,0
29513090,0,0,0,6,1,0,0,0,0,0
29513232,0,0,0,4,1,0,0,0,0,0
58317087,0,0,0,3,1,0,0,0,0,0
70332730,3,3,0,6,2,1,2,0,1,0
29513240,2,2,1,4,2,3,3,0,0,0
80105226,2,2,0,3,2,1,3,0,1,0
64893224,0,0,0,6,2,0,0,0,0,1
29514224,1,1,0,3,2,0,0,0,0,0
29514070,2,2,0,5,2,1,0,0,0,0
70332723,0,0,0,4,1,0,1,0,1,0
70332721,0,0,0,2,1,0,0,0,0,0
2122955062,2,2,0,4,2,1,1,0,0,0
29513216,0,0,0,4,1,2,2,0,1,0
58317058,0,0,0,7,1,2,1,0,0,0
29514207,0,0,0,4,1,2,1,0,0,0
63839037,0,0,0,4,1,1,1,0,0,0
29514202,2,2,0,4,2,1,0,0,0,0
63839030,2,2,0,1,2,0,0,0,0,0
83126510,2,2,0,7,2,3,1,0,0,0
119623199,2,2,0,3,2,0,0,0,0,0
29513188,0,0,0,4,1,0,0,0,0,0
83827684,0,0,0,3,1,0,0,0,0,0
64709182,0,0,0,4,1,0,0,0,0,0
29513174,0,0,0,2,1,0,0,0,0,0
29513167,0,0,0,4,1,2,3,0,1,0
119626146,2,2,0,4,2,0,0,0,0,0
70343688,2,0,0,11,5,4,1,0,1,1
80099627,2,2,0,5,2,2,1,0,1,0
60135627,0,0,0,2,1,0,0,0,0,0
64428565,2,2,0,8,2,1,1,0,0,0
60135620,4,4,0,3,2,1,1,0,0,0
80095612,0,0,0,6,1,0,0,0,0,0
60135610,1,1,0,7,2,0,0,0,0,0
60135606,1,1,0,7,2,0,0,0,0,0
70335596,2,2,0,6,2,0,0,0,0,0
64821087,0,0,0,3,1,0,0,0,0,0
89546071,0,0,0,3,1,0,0,0,0,0
119615062,0,0,0,3,1,0,0,0,0,0
64744561,2,2,0,7,2,0,1,0,1,0
64551560,0,0,0,3,1,0,0,0,0,0
2131624052,0,0,0,3,1,0,0,0,0,0
70335552,0,0,0,3,1,0,0,0,0,0
70335529,0,0,0,7,1,0,0,0,0,0
89549526,1,1,0,4,2,2,2,0,0,0
64795014,2,2,0,3,2,1,1,0,1,0
64778008,2,2,0,7,2,1,1,0,0,0
29506662,2,2,0,7,2,1,0,0,0,0
145656158,4,4,0,8,2,1,3,0,1,0
29499158,2,2,0,8,2,1,2,0,0,0
58316656,2,2,0,3,2,0,0,0,0,0
29499153,0,0,0,6,0,0,0,0,0,0
58316648,2,2,0,4,2,0,0,0,0,0
63838646,0,0,0,4,1,1,2,0,1,0
29504146,0,0,0,3,1,0,0,0,0,0
89545628,0,0,0,4,1,0,0,0,0,0
63838627,2,2,0,4,2,1,1,0,0,0
29504127,0,0,0,3,1,0,0,0,0,0
63838623,2,2,0,4,2,0,0,0,0,0
29499122,0,0,0,4,1,0,0,0,0,0
29499118,0,0,0,4,1,0,0,0,0,0
63838615,0,0,0,1,1,1,0,0,0,0
63838613,2,2,0,3,2,1,1,0,0,0
29499112,2,2,0,1,2,1,0,0,0,0
63838609,2,2,0,7,2,0,1,0,1,0
29504108,2,2,0,2,2,0,0,0,0,0
29499108,0,0,0,2,1,0,0,0,0,0
58316607,2,2,0,4,2,1,0,0,0,0
29506602,0,0,0,2,1,0,0,0,1,0
58316601,0,0,0,2,1,0,0,0,0,0
29499098,0,0,0,8,2,0,0,0,0,0
29506596,2,2,0,3,2,1,0,0,1,0
63838595,0,0,0,4,1,0,0,0,0,0
63228592,0,0,0,4,1,0,0,0,0,0
29506592,2,2,0,5,2,3,1,0,0,0
63228576,0,0,0,4,1,1,2,0,0,0
63228572,0,0,0,4,1,0,0,0,0,0
58316572,2,2,0,5,2,0,0,0,1,0
29504072,2,2,1,3,2,0,2,0,0,0
29504071,2,2,0,2,2,2,3,0,0,0
63838570,0,0,0,0,1,1,1,0,0,0
63838569,2,2,0,3,2,1,0,0,0,0
63228565,2,2,0,3,3,1,2,0,0,0
70357520,2,2,0,2,2,1,2,0,1,0
29501061,0,0,0,2,1,0,0,0,0,0
64855504,3,3,0,5,2,2,3,0,1,0
29506558,2,2,0,7,2,3,1,0,1,0
249890052,2,2,0,5,2,1,0,0,0,0
63838550,0,0,0,3,1,0,0,0,0,0
29504041,0,0,0,1,1,1,2,0,0,0
63838537,2,2,0,4,2,4,2,0,0,0
63528036,2,2,0,4,2,1,1,0,0,0
63838532,0,0,0,5,1,0,0,0,0,0
29504016,0,0,0,3,1,1,1,0,0,0
29504009,0,0,0,4,1,0,0,0,0,0
29504007,0,0,0,3,1,0,0,0,0,0
63722506,4,4,0,4,2,0,0,0,0,0
29483461,2,2,0,2,2,0,0,0,0,0
29483956,0,0,0,7,1,0,1,0,0,0
29491495,2,2,0,3,2,0,0,0,0,0
29478955,0,0,0,4,1,0,0,0,0,0
29483954,2,2,0,4,2,0,0,0,0,0
29486453,0,0,0,4,1,0,0,0,0,0
29483953,2,2,0,3,2,0,0,0,0,0
29490952,0,0,0,3,1,2,0,0,0,0
29484452,0,0,0,3,1,0,0,0,0,0
29491450,2,2,0,2,2,2,0,0,1,0
29486450,2,2,0,2,2,0,0,0,0,0
29483450,2,2,0,4,2,0,0,0,0,0
29481449,0,0,0,6,1,0,0,0,0,0
29490447,0,0,0,3,1,1,1,0,1,0
29484446,0,0,0,5,1,0,0,0,0,0
29478946,2,2,0,3,2,2,1,0,0,0
29483445,0,0,0,4,1,0,0,0,0,0
29486443,0,0,0,5,1,0,0,0,0,0
29484443,2,2,0,1,2,0,0,0,0,0
29483943,2,2,0,4,2,2,0,0,0,0
29490942,2,2,0,2,2,0,0,0,0,0
29486942,2,2,0,4,2,5,0,0,0,0
29484442,2,2,0,7,2,1,1,0,0,0
29490440,4,4,0,2,2,0,0,0,0,0
29486440,0,0,0,3,0,3,1,0,0,0
29487439,0,0,0,3,1,0,0,0,0,0
29490938,2,2,0,4,2,3,0,0,0,0
29481438,2,2,0,7,2,0,1,0,1,0
29491435,0,0,0,3,1,0,0,0,0,0
29483935,0,0,0,0,1,0,0,0,0,0
29487434,6,6,0,8,4,1,2,0,0,0
29491433,0,0,0,2,1,0,0,0,0,0
29484433,2,2,0,2,2,1,1,0,0,0
29483433,0,0,0,3,1,0,0,0,0,0
29487432,2,2,0,3,2,2,2,0,1,0
29483932,2,2,0,2,2,0,0,0,0,0
29484431,0,0,0,6,1,3,3,0,2,0
29481429,2,2,0,3,2,0,0,0,0,0
29486927,2,2,0,3,2,0,0,0,1,0
29484426,2,2,0,4,2,2,2,0,1,0
29491425,2,2,0,3,2,0,0,0,0,0
29487425,0,0,0,4,1,0,0,0,0,0
29484425,2,2,0,2,2,1,2,0,2,0
29486424,2,2,2,3,2,3,0,0,0,0
29484424,0,0,0,3,1,0,0,0,0,0
29483424,2,2,0,4,2,2,1,0,1,0
29483921,2,2,0,4,2,2,3,0,0,0
124836918,0,0,0,4,1,0,0,0,0,0
29491417,0,0,0,5,1,0,0,0,0,0
29491416,2,2,0,3,2,1,0,0,0,0
29486916,0,0,0,3,1,0,0,0,0,0
29483415,2,2,0,2,2,2,0,0,0,0
249889914,2,2,0,4,2,4,1,0,0,0
29487414,0,0,0,4,1,0,0,0,0,0
251029152,1,1,0,2,2,1,1,0,0,0
29486413,6,6,0,8,3,1,2,0,0,0
145658645,2,2,0,6,2,2,0,0,0,0
29491412,2,2,0,2,2,2,0,0,1,0
80092143,0,0,0,2,1,1,1,0,1,0
29490911,2,2,0,5,2,1,0,0,0,0
119617642,1,1,0,4,2,1,3,0,1,0
29484411,2,2,0,3,2,3,2,0,0,0
29490410,2,2,0,4,2,0,0,0,0,0
29506131,0,0,0,2,2,0,0,0,0,0
2088004628,0,0,0,4,0,1,2,0,1,0
29490409,2,2,0,4,2,0,0,0,0,0
80107624,0,0,0,4,1,0,0,0,0,0
29486907,2,2,0,4,2,2,0,0,0,0
70343624,2,2,0,3,2,0,0,0,0,0
29512124,2,2,0,6,2,1,1,0,0,0
29491406,2,2,0,4,2,3,3,0,1,0
119618122,0,0,0,3,1,0,0,0,0,0
29487403,0,0,0,3,1,0,0,0,0,0
119630620,4,4,0,8,2,3,3,0,0,0
29491401,0,0,0,4,1,2,3,0,0,0
29512119,0,0,0,4,1,0,0,0,0,0
29490401,0,0,0,4,1,0,0,0,0,0
29483401,2,2,0,4,2,3,0,0,0,0
29512118,0,0,0,2,1,0,0,0,0,0
29512116,0,0,0,3,1,0,0,0,0,0
29490899,0,0,0,3,1,0,0,0,0,0
29506115,2,2,0,3,2,0,0,0,0,0
70343614,0,0,0,5,1,0,0,0,0,0
29483897,2,2,0,6,2,0,0,0,0,0
2099696613,2,2,0,4,2,3,2,0,1,0
29506113,2,2,0,4,2,2,1,0,0,0
29491392,2,2,0,3,2,1,1,0,0,0
29509111,2,2,0,8,2,0,0,0,0,0
29481392,2,2,0,7,2,0,0,0,0,0
70343607,0,0,0,1,1,1,1,0,1,0
64771607,0,0,0,4,1,0,0,0,0,0
29481389,0,0,0,4,1,0,0,0,0,0
70343606,4,4,0,8,3,0,0,0,0,0
29483386,2,2,0,2,2,0,2,0,1,0
119557605,2,2,0,3,2,1,4,0,1,0
29491384,0,0,0,1,1,2,1,0,0,0
29511103,0,0,0,3,1,0,0,0,0,0
29490884,0,0,0,1,1,0,0,0,0,0
83828102,2,2,0,1,2,1,1,0,0,0
29483884,0,0,0,5,1,0,0,0,0,0
29514102,0,0,0,3,1,0,0,0,0,0
29509101,0,0,0,2,1,1,0,0,0,0
29490883,0,0,0,2,3,0,0,0,0,0
2095002600,2,2,0,4,2,2,3,0,1,0
29487383,0,0,0,3,1,2,1,0,1,0
29514099,2,2,0,1,3,0,0,0,0,0
29490382,4,4,0,2,2,0,0,0,0,0
29509099,2,2,0,4,2,1,3,0,1,0
29484381,0,0,0,2,1,0,0,0,0,0
119622097,2,2,0,4,2,2,2,0,0,0
29490878,0,0,0,1,1,0,0,0,0,0
29511096,0,0,0,7,1,1,1,0,1,0
29490378,2,2,0,2,2,1,1,0,0,0
29509096,0,0,0,0,1,0,0,0,0,0
29483378,0,0,0,4,1,0,0,0,0,0
29506095,2,2,0,2,2,0,0,0,0,0
29490373,0,0,0,4,2,0,0,0,0,0
83817094,0,0,0,3,1,0,0,0,0,0
29486873,2,2,0,4,2,2,0,0,1,0
251032093,0,0,0,4,1,0,2,0,0,0
29483873,2,2,0,4,2,0,0,0,0,0
29506093,0,0,0,2,1,0,0,0,0,0
29491371,2,2,0,4,2,3,1,0,1,0
241930591,2,2,0,4,2,1,3,0,1,0
29487371,2,2,0,5,2,0,0,0,0,0
29484371,4,4,0,4,2,4,3,0,0,0
29509088,0,0,0,2,1,0,0,0,0,0
29508587,1,1,0,6,2,0,1,0,1,0
29514086,0,0,0,4,1,0,0,0,0,0
29484370,0,0,0,3,1,0,0,0,0,0
29509083,0,0,0,3,1,0,0,0,0,0
29478868,2,2,0,2,2,0,0,0,0,0
29511081,0,0,0,3,1,0,0,0,0,0
29514079,2,2,0,3,2,1,0,0,0,0
